,movie_id,name/year,genre,year,name,genre_list,genre_length,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10,avg_rating,rating_count
9930,120603,Beloved (1998),Drama|History|Horror,1998,Beloved,"['Drama', 'History', 'Horror']",3,Drama,History,Horror,,,,,,,,4.666666666666667,3
9931,120608,Big Helium Dog (1999),Comedy,1999,Big Helium Dog,['Comedy'],1,Comedy,,,,,,,,,,10.0,1
9932,120609,The Big Hit (1998),Action|Comedy|Crime|Thriller,1998,The Big Hit,"['Action', 'Comedy', 'Crime', 'Thriller']",4,Action,Comedy,Crime,Thriller,,,,,,,5.545454545454546,11
9933,120611,Blade (1998),Action|Horror|Sci-Fi,1998,Blade,"['Action', 'Horror', 'Sci-Fi']",3,Action,Horror,Sci-Fi,,,,,,,,7.410256410256411,78
9934,120613,A Walk on the Moon (1999),Drama|Romance,1999,A Walk on the Moon,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,6.0,2
9935,120616,The Mummy (1999),Action|Adventure|Fantasy,1999,The Mummy,"['Action', 'Adventure', 'Fantasy']",3,Action,Adventure,Fantasy,,,,,,,,7.111111111111111,63
9936,120619,Break Up (1998),Thriller,1998,Break Up,['Thriller'],1,Thriller,,,,,,,,,,4.5,4
9937,120620,Brokedown Palace (1999),Drama|Mystery|Thriller,1999,Brokedown Palace,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,7.285714285714286,7
9938,120623,A Bug's Life (1998),Animation|Adventure|Comedy|Family|Fantasy,1998,A Bug's Life,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5,Animation,Adventure,Comedy,Family,Fantasy,,,,,,7.78125,64
9939,120627,Carnival of Souls (1998),Drama|Horror|Mystery,1998,Carnival of Souls,"['Drama', 'Horror', 'Mystery']",3,Drama,Horror,Mystery,,,,,,,,4.0,1
9940,120630,Chicken Run (2000),Animation|Adventure|Comedy|Drama|Family,2000,Chicken Run,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family']",5,Animation,Adventure,Comedy,Drama,Family,,,,,,7.433333333333334,30
9941,120631,EverAfter (1998),Comedy|Drama|Romance,1998,EverAfter,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,7.933333333333334,15
9942,120632,City of Angels (1998),Drama|Fantasy|Romance,1998,City of Angels,"['Drama', 'Fantasy', 'Romance']",3,Drama,Fantasy,Romance,,,,,,,,7.075,40
9943,120633,A Civil Action (1998),Drama,1998,A Civil Action,['Drama'],1,Drama,,,,,,,,,,6.882352941176471,17
9944,120642,"A Cool, Dry Place (1998)",Drama,1998,"A Cool, Dry Place",['Drama'],1,Drama,,,,,,,,,,8.0,1
9945,120643,Dancing at Lughnasa (1998),Drama|Romance,1998,Dancing at Lughnasa,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,8.333333333333334,3
9946,120646,The Deep End of the Ocean (1999),Drama,1999,The Deep End of the Ocean,['Drama'],1,Drama,,,,,,,,,,6.857142857142857,14
9947,120647,Deep Impact (1998),Action|Drama|Romance|Sci-Fi|Thriller,1998,Deep Impact,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",5,Action,Drama,Romance,Sci-Fi,Thriller,,,,,,6.647058823529412,51
9948,120654,Dirty Work (1998),Comedy,1998,Dirty Work,['Comedy'],1,Comedy,,,,,,,,,,6.5,4
9949,120655,Dogma (1999),Adventure|Comedy|Drama|Fantasy,1999,Dogma,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",4,Adventure,Comedy,Drama,Fantasy,,,,,,,7.565217391304348,46
9950,120657,The 13th Warrior (1999),Action|Adventure|History,1999,The 13th Warrior,"['Action', 'Adventure', 'History']",3,Action,Adventure,History,,,,,,,,7.222222222222222,18
9951,120660,Enemy of the State (1998),Action|Crime|Mystery|Thriller,1998,Enemy of the State,"['Action', 'Crime', 'Mystery', 'Thriller']",4,Action,Crime,Mystery,Thriller,,,,,,,7.674157303370786,89
9952,120661,Everest (1998),Documentary|Short,1998,Everest,"['Documentary', 'Short']",2,Documentary,Short,,,,,,,,,7.5,2
9953,120662,Eye of the Beholder (1999),Drama|Mystery|Thriller,1999,Eye of the Beholder,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,5.0,1
9954,120663,Eyes Wide Shut (1999),Drama|Mystery|Thriller,1999,Eyes Wide Shut,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,7.895104895104895,143
9955,120667,Fantastic Four (2005),Action|Adventure|Fantasy|Sci-Fi,2005,Fantastic Four,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",4,Action,Adventure,Fantasy,Sci-Fi,,,,,,,6.088235294117647,68
9956,120669,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,1998,Fear and Loathing in Las Vegas,"['Adventure', 'Comedy', 'Drama']",3,Adventure,Comedy,Drama,,,,,,,,6.708333333333333,72
9957,120670,Firestorm (1998),Thriller|Action,1998,Firestorm,"['Thriller', 'Action']",2,Thriller,Action,,,,,,,,,7.0,1
9958,120678,Free Money (1998),Comedy|Crime,1998,Free Money,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,6.0,1
9959,120679,Frida (2002),Biography|Drama|Romance,2002,Frida,"['Biography', 'Drama', 'Romance']",3,Biography,Drama,Romance,,,,,,,,7.966101694915254,59
9960,120681,From Hell (2001),Horror|Mystery|Thriller,2001,From Hell,"['Horror', 'Mystery', 'Thriller']",3,Horror,Mystery,Thriller,,,,,,,,6.880952380952381,42
9961,120683,Gloria (1999),Crime|Drama|Thriller,1999,Gloria,"['Crime', 'Drama', 'Thriller']",3,Crime,Drama,Thriller,,,,,,,,6.0,2
9962,120684,Gods and Monsters (1998),Biography|Drama,1998,Gods and Monsters,"['Biography', 'Drama']",2,Biography,Drama,,,,,,,,,7.384615384615385,13
9963,120685,Godzilla (1998),Action|Sci-Fi|Thriller,1998,Godzilla,"['Action', 'Sci-Fi', 'Thriller']",3,Action,Sci-Fi,Thriller,,,,,,,,5.54,50
9964,120686,Stepmom (1998),Comedy|Drama,1998,Stepmom,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.7272727272727275,22
9965,120687,The Governess (1998),Drama|Romance,1998,The Governess,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,8.0,1
9966,120689,The Green Mile (1999),Crime|Drama|Fantasy|Mystery,1999,The Green Mile,"['Crime', 'Drama', 'Fantasy', 'Mystery']",4,Crime,Drama,Fantasy,Mystery,,,,,,,9.0187265917603,534
9967,120692,Strike! (1998),Comedy,1998,Strike!,['Comedy'],1,Comedy,,,,,,,,,,6.0,1
9968,120693,Half Baked (1998),Comedy|Crime,1998,Half Baked,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,6.75,8
9969,120694,Halloween H20: 20 Years Later (1998),Horror|Thriller,1998,Halloween H20: 20 Years Later,"['Horror', 'Thriller']",2,Horror,Thriller,,,,,,,,,5.696969696969697,33
9970,120696,Hard Rain (1998),Action|Crime|Drama|Thriller,1998,Hard Rain,"['Action', 'Crime', 'Drama', 'Thriller']",4,Action,Crime,Drama,Thriller,,,,,,,6.0,7
9971,120701,Holy Man (1998),Comedy|Drama,1998,Holy Man,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,3.75,4
9972,120703,How Stella Got Her Groove Back (1998),Comedy|Drama|Romance,1998,How Stella Got Her Groove Back,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,5.0,1
9973,120706,The General (1998),Biography|Crime|Drama|Thriller,1998,The General,"['Biography', 'Crime', 'Drama', 'Thriller']",4,Biography,Crime,Drama,Thriller,,,,,,,7.0,1
9974,120710,In Dreams (1999),Drama|Fantasy|Thriller,1999,In Dreams,"['Drama', 'Fantasy', 'Thriller']",3,Drama,Fantasy,Thriller,,,,,,,,6.142857142857143,7
9975,120714,The Interview (1998),Thriller|Crime|Drama,1998,The Interview,"['Thriller', 'Crime', 'Drama']",3,Thriller,Crime,Drama,,,,,,,,7.5,2
9976,120716,Jakob the Liar (1999),Drama|War,1999,Jakob the Liar,"['Drama', 'War']",2,Drama,War,,,,,,,,,6.75,12
9977,120724,Knock Off (1998),Action|Crime|Thriller,1998,Knock Off,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,4.666666666666667,3
9978,120725,Krippendorf's Tribe (1998),Comedy,1998,Krippendorf's Tribe,['Comedy'],1,Comedy,,,,,,,,,,5.5,2
9979,120728,The Last Days of Disco (1998),Comedy|Drama|Music|Romance,1998,The Last Days of Disco,"['Comedy', 'Drama', 'Music', 'Romance']",4,Comedy,Drama,Music,Romance,,,,,,,7.5,6
9980,120731,La leggenda del pianista sull'oceano (1998),Drama|Music|Romance,1998,La leggenda del pianista sull'oceano,"['Drama', 'Music', 'Romance']",3,Drama,Music,Romance,,,,,,,,8.98,100
9981,120735,"Lock, Stock and Two Smoking Barrels (1998)",Comedy|Crime,1998,"Lock, Stock and Two Smoking Barrels","['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,8.149019607843137,255
9982,120737,The Lord of the Rings: The Fellowship of the Ring (2001),Adventure|Drama|Fantasy,2001,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Drama', 'Fantasy']",3,Adventure,Drama,Fantasy,,,,,,,,8.720763723150357,419
9983,120738,Lost in Space (1998),Action|Adventure|Family|Sci-Fi|Thriller,1998,Lost in Space,"['Action', 'Adventure', 'Family', 'Sci-Fi', 'Thriller']",5,Action,Adventure,Family,Sci-Fi,Thriller,,,,,,5.722222222222222,18
9984,120741,Jane Austen's Mafia! (1998),Comedy|Crime,1998,Jane Austen's Mafia!,"['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,7.0,2
9985,120742,Major League: Back to the Minors (1998),Comedy|Sport,1998,Major League: Back to the Minors,"['Comedy', 'Sport']",2,Comedy,Sport,,,,,,,,,6.0,1
9986,120744,The Man in the Iron Mask (1998),Action|Adventure|Drama,1998,The Man in the Iron Mask,"['Action', 'Adventure', 'Drama']",3,Action,Adventure,Drama,,,,,,,,7.1395348837209305,43
9987,120746,The Mask of Zorro (1998),Action|Adventure|Comedy|Romance|Thriller|Western,1998,The Mask of Zorro,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller', 'Western']",6,Action,Adventure,Comedy,Romance,Thriller,Western,,,,,7.305555555555555,36
9988,120747,"Martha - Meet Frank, Daniel and Laurence (1998)",Comedy|Romance,1998,"Martha - Meet Frank, Daniel and Laurence","['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,6.0,1
9989,120749,Mercury Rising (1998),Action|Crime|Drama|Thriller,1998,Mercury Rising,"['Action', 'Crime', 'Drama', 'Thriller']",4,Action,Crime,Drama,Thriller,,,,,,,6.851851851851852,27
9990,120751,Mighty Joe Young (1998),Action|Adventure|Family|Fantasy|Thriller,1998,Mighty Joe Young,"['Action', 'Adventure', 'Family', 'Fantasy', 'Thriller']",5,Action,Adventure,Family,Fantasy,Thriller,,,,,,7.714285714285714,7
9991,120753,The Million Dollar Hotel (2000),Drama|Mystery|Thriller,2000,The Million Dollar Hotel,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,4.75,4
9992,120755,Mission: Impossible II (2000),Action|Adventure|Thriller,2000,Mission: Impossible II,"['Action', 'Adventure', 'Thriller']",3,Action,Adventure,Thriller,,,,,,,,6.0265486725663715,113
9993,120762,Mulan (1998),Animation|Adventure|Family|Fantasy|Musical|War,1998,Mulan,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical', 'War']",6,Animation,Adventure,Family,Fantasy,Musical,War,,,,,8.036585365853659,82
9994,120763,Os Mutantes (1998),Drama,1998,Os Mutantes,['Drama'],1,Drama,,,,,,,,,,10.0,1
9995,120768,The Negotiator (1998),Action|Crime|Drama|Mystery|Thriller,1998,The Negotiator,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",5,Action,Crime,Drama,Mystery,Thriller,,,,,,8.024691358024691,81
9996,120769,The Newton Boys (1998),Action|Crime|Drama|History|Western,1998,The Newton Boys,"['Action', 'Crime', 'Drama', 'History', 'Western']",5,Action,Crime,Drama,History,Western,,,,,,6.846153846153846,13
9997,120770,A Night at the Roxbury (1998),Comedy|Music|Romance,1998,A Night at the Roxbury,"['Comedy', 'Music', 'Romance']",3,Comedy,Music,Romance,,,,,,,,6.285714285714286,21
9998,120772,The Object of My Affection (1998),Comedy|Drama|Romance,1998,The Object of My Affection,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,6.75,4
9999,120773,The Odd Couple II (1998),Adventure|Comedy,1998,The Odd Couple II,"['Adventure', 'Comedy']",2,Adventure,Comedy,,,,,,,,,7.5,2
10000,120775,One Man's Hero (1999),Action|Drama|History|Romance|War|Western,1999,One Man's Hero,"['Action', 'Drama', 'History', 'Romance', 'War', 'Western']",6,Action,Drama,History,Romance,War,Western,,,,,6.0,1
10001,120776,One True Thing (1998),Drama,1998,One True Thing,['Drama'],1,Drama,,,,,,,,,,8.0,2
10002,120777,The Opposite of Sex (1998),Comedy,1998,The Opposite of Sex,['Comedy'],1,Comedy,,,,,,,,,,7.6,5
10003,120780,Out of Sight (1998),Crime|Drama|Romance|Thriller,1998,Out of Sight,"['Crime', 'Drama', 'Romance', 'Thriller']",4,Crime,Drama,Romance,Thriller,,,,,,,7.128205128205129,39
10004,120782,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller,1998,Palmetto,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",5,Crime,Drama,Mystery,Romance,Thriller,,,,,,5.0,1
10005,120783,The Parent Trap (1998),Adventure|Comedy|Drama|Family|Romance,1998,The Parent Trap,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']",5,Adventure,Comedy,Drama,Family,Romance,,,,,,7.457142857142857,35
10006,120784,Payback (1999),Action|Crime|Drama|Thriller,1999,Payback,"['Action', 'Crime', 'Drama', 'Thriller']",4,Action,Crime,Drama,Thriller,,,,,,,7.21875,32
10007,120786,The Patriot (1998),Action|Thriller,1998,The Patriot,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,6.0,1
10008,120787,A Perfect Murder (1998),Crime|Drama|Thriller,1998,A Perfect Murder,"['Crime', 'Drama', 'Thriller']",3,Crime,Drama,Thriller,,,,,,,,6.52,25
10009,120788,Permanent Midnight (1998),Biography|Drama|Romance,1998,Permanent Midnight,"['Biography', 'Drama', 'Romance']",3,Biography,Drama,Romance,,,,,,,,7.5,2
10010,120789,Pleasantville (1998),Comedy|Drama|Fantasy,1998,Pleasantville,"['Comedy', 'Drama', 'Fantasy']",3,Comedy,Drama,Fantasy,,,,,,,,7.823529411764706,51
10011,120791,Practical Magic (1998),Comedy|Drama|Fantasy|Romance,1998,Practical Magic,"['Comedy', 'Drama', 'Fantasy', 'Romance']",4,Comedy,Drama,Fantasy,Romance,,,,,,,6.956521739130435,23
10012,120793,A Price Above Rubies (1998),Drama|Romance,1998,A Price Above Rubies,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,5.5,2
10013,120794,The Prince of Egypt (1998),Animation|Adventure|Drama|Family|Fantasy|Musical,1998,The Prince of Egypt,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical']",6,Animation,Adventure,Drama,Family,Fantasy,Musical,,,,,7.571428571428571,35
10014,120797,Pushing Tin (1999),Comedy|Drama|Romance,1999,Pushing Tin,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,6.0,7
10015,120800,Quest for Camelot (1998),Animation|Adventure|Comedy|Drama|Family|Fantasy|Musical,1998,Quest for Camelot,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",7,Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical,,,,4.5,2
10016,120802,Le violon rouge (1998),Drama|Music|Mystery|Romance,1998,Le violon rouge,"['Drama', 'Music', 'Mystery', 'Romance']",4,Drama,Music,Mystery,Romance,,,,,,,8.357142857142858,14
10017,120804,Resident Evil (2002),Action|Horror|Sci-Fi,2002,Resident Evil,"['Action', 'Horror', 'Sci-Fi']",3,Action,Horror,Sci-Fi,,,,,,,,6.779661016949152,59
10018,120812,Rush Hour (1998),Action|Comedy|Crime|Thriller,1998,Rush Hour,"['Action', 'Comedy', 'Crime', 'Thriller']",4,Action,Comedy,Crime,Thriller,,,,,,,7.5625,64
10019,120815,Saving Private Ryan (1998),Drama|War,1998,Saving Private Ryan,"['Drama', 'War']",2,Drama,War,,,,,,,,,8.882352941176471,527
10020,120820,Senseless (1998),Comedy|Romance,1998,Senseless,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,8.0,2
10021,120824,The Shipping News (2001),Drama,2001,The Shipping News,['Drama'],1,Drama,,,,,,,,,,6.857142857142857,14
10022,120828,Six Days Seven Nights (1998),Action|Adventure|Comedy|Romance,1998,Six Days Seven Nights,"['Action', 'Adventure', 'Comedy', 'Romance']",4,Action,Adventure,Comedy,Romance,,,,,,,6.8,5
10023,120831,Slums of Beverly Hills (1998),Comedy|Drama,1998,Slums of Beverly Hills,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,8.333333333333334,3
10024,120832,Snake Eyes (1998),Crime|Mystery|Thriller,1998,Snake Eyes,"['Crime', 'Mystery', 'Thriller']",3,Crime,Mystery,Thriller,,,,,,,,6.4,20
10025,120834,Snow Falling on Cedars (1999),Drama|Mystery|Romance|Thriller,1999,Snow Falling on Cedars,"['Drama', 'Mystery', 'Romance', 'Thriller']",4,Drama,Mystery,Romance,Thriller,,,,,,,7.0,3
10026,120836,Lost &amp; Found (1999),Comedy|Romance,1999,Lost &amp; Found,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,10.0,1
10027,120841,Species II (1998),Action|Horror|Sci-Fi|Thriller,1998,Species II,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",4,Action,Horror,Sci-Fi,Thriller,,,,,,,4.714285714285714,7
10028,120844,Star Trek: Insurrection (1998),Action|Adventure|Sci-Fi|Thriller,1998,Star Trek: Insurrection,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",4,Action,Adventure,Sci-Fi,Thriller,,,,,,,6.6923076923076925,26
10029,120855,Tarzan (1999),Animation|Adventure|Family|Romance,1999,Tarzan,"['Animation', 'Adventure', 'Family', 'Romance']",4,Animation,Adventure,Family,Romance,,,,,,,8.540983606557377,61
10030,120857,Tea with Mussolini (1999),Drama|Comedy|War,1999,Tea with Mussolini,"['Drama', 'Comedy', 'War']",3,Drama,Comedy,War,,,,,,,,7.0,2
10031,120861,The Theory of Flight (1998),Comedy|Drama|Romance,1998,The Theory of Flight,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,10.0,1
10032,120863,The Thin Red Line (1998),Drama|War,1998,The Thin Red Line,"['Drama', 'War']",2,Drama,War,,,,,,,,,3.6564885496183206,262
10033,120866,Titus (1999),Drama|History|Thriller,1999,Titus,"['Drama', 'History', 'Thriller']",3,Drama,History,Thriller,,,,,,,,6.25,8
10034,120868,"Torrente, el brazo tonto de la ley (1998)",Comedy|Crime,1998,"Torrente, el brazo tonto de la ley","['Comedy', 'Crime']",2,Comedy,Crime,,,,,,,,,8.0,3
10035,120873,U.S. Marshals (1998),Action|Crime|Thriller,1998,U.S. Marshals,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,7.387096774193548,31
10036,120877,Vampires (1998),Action|Horror|Thriller,1998,Vampires,"['Action', 'Horror', 'Thriller']",3,Action,Horror,Thriller,,,,,,,,6.571428571428571,21
10037,120879,Velvet Goldmine (1998),Drama|Music,1998,Velvet Goldmine,"['Drama', 'Music']",2,Drama,Music,,,,,,,,,6.769230769230769,13
10038,120882,Les couloirs du temps: Les visiteurs II (1998),Comedy|Fantasy,1998,Les couloirs du temps: Les visiteurs II,"['Comedy', 'Fantasy']",2,Comedy,Fantasy,,,,,,,,,6.0,1
10039,120885,Wag the Dog (1997),Comedy|Drama,1997,Wag the Dog,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.78125,32
10040,120888,The Wedding Singer (1998),Comedy|Music|Romance,1998,The Wedding Singer,"['Comedy', 'Music', 'Romance']",3,Comedy,Music,Romance,,,,,,,,7.325581395348837,43
10041,120889,What Dreams May Come (1998),Drama|Fantasy|Romance,1998,What Dreams May Come,"['Drama', 'Fantasy', 'Romance']",3,Drama,Fantasy,Romance,,,,,,,,7.388888888888889,54
10042,120890,Wild Things (1998),Crime|Drama|Mystery|Thriller,1998,Wild Things,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,Crime,Drama,Mystery,Thriller,,,,,,,7.393939393939394,33
10043,120891,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,1999,Wild Wild West,"['Action', 'Comedy', 'Sci-Fi', 'Western']",4,Action,Comedy,Sci-Fi,Western,,,,,,,5.625,24
10044,120894,The Wisdom of Crocodiles (1998),Crime|Mystery|Romance|Thriller,1998,The Wisdom of Crocodiles,"['Crime', 'Mystery', 'Romance', 'Thriller']",4,Crime,Mystery,Romance,Thriller,,,,,,,7.0,1
10045,120901,Wrongfully Accused (1998),Action|Comedy|Thriller,1998,Wrongfully Accused,"['Action', 'Comedy', 'Thriller']",3,Action,Comedy,Thriller,,,,,,,,6.857142857142857,7
10046,120902,The X Files (1998),Drama|Mystery|Sci-Fi|Thriller,1998,The X Files,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",4,Drama,Mystery,Sci-Fi,Thriller,,,,,,,7.655172413793103,29
10047,120903,X-Men (2000),Action|Adventure|Sci-Fi,2000,X-Men,"['Action', 'Adventure', 'Sci-Fi']",3,Action,Adventure,Sci-Fi,,,,,,,,7.3119266055045875,218
10048,120906,Zero Effect (1998),Comedy|Crime|Drama|Mystery|Romance|Thriller,1998,Zero Effect,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",6,Comedy,Crime,Drama,Mystery,Romance,Thriller,,,,,7.625,8
10049,120907,eXistenZ (1999),Horror|Sci-Fi|Thriller,1999,eXistenZ,"['Horror', 'Sci-Fi', 'Thriller']",3,Horror,Sci-Fi,Thriller,,,,,,,,6.92,25
10050,120910,Fantasia 2000 (1999),Animation|Comedy|Family|Fantasy|Music,1999,Fantasia 2000,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",5,Animation,Comedy,Family,Fantasy,Music,,,,,,7.181818181818182,11
10051,120912,Men in Black II (2002),Action|Adventure|Comedy|Mystery|Sci-Fi,2002,Men in Black II,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",5,Action,Adventure,Comedy,Mystery,Sci-Fi,,,,,,6.311475409836065,61
10052,120913,Titan A.E. (2000),Animation|Action|Adventure|Family|Sci-Fi,2000,Titan A.E.,"['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']",5,Animation,Action,Adventure,Family,Sci-Fi,,,,,,8.1,10
10053,120915,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,1999,Star Wars: Episode I - The Phantom Menace,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",4,Action,Adventure,Fantasy,Sci-Fi,,,,,,,6.54983922829582,311
10054,120917,The Emperor's New Groove (2000),Animation|Adventure|Comedy|Family|Fantasy,2000,The Emperor's New Groove,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5,Animation,Adventure,Comedy,Family,Fantasy,,,,,,7.944444444444445,54
10055,121164,Corpse Bride (2005),Animation|Drama|Family|Fantasy|Musical|Romance,2005,Corpse Bride,"['Animation', 'Drama', 'Family', 'Fantasy', 'Musical', 'Romance']",6,Animation,Drama,Family,Fantasy,Musical,Romance,,,,,7.52112676056338,71
10056,121442,Koko Flanel (1990),Comedy|Romance,1990,Koko Flanel,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,6.0,1
10058,121659,Professor Ki Padosan (1993),Comedy,1993,Professor Ki Padosan,['Comedy'],1,Comedy,,,,,,,,,,5.0,1
10060,121765,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Fantasy|Sci-Fi,2002,Star Wars: Episode II - Attack of the Clones,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",4,Action,Adventure,Fantasy,Sci-Fi,,,,,,,6.735849056603773,265
10061,121766,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Fantasy|Sci-Fi,2005,Star Wars: Episode III - Revenge of the Sith,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",4,Action,Adventure,Fantasy,Sci-Fi,,,,,,,7.98989898989899,297
10066,122082,Gadjo dilo (1997),Comedy|Drama|Music|Romance,1997,Gadjo dilo,"['Comedy', 'Drama', 'Music', 'Romance']",4,Comedy,Drama,Music,Romance,,,,,,,7.5,4
10070,122143,The Last Broadcast (1998),Horror|Mystery,1998,The Last Broadcast,"['Horror', 'Mystery']",2,Horror,Mystery,,,,,,,,,3.0,2
10071,122151,Lethal Weapon 4 (1998),Action|Crime|Thriller,1998,Lethal Weapon 4,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,7.142857142857143,28
